"playerId","player","team","position","passAtt","passComp","passInc","passCompPct","passYds","passTds","passInt","rushAtt","rushYds","rushTds","fumbles","twoPts","regTds","pass300","pass350","pass400","returnTds","dataScrapeId","pass40","rush40","sacks","games","rec","recYds","recTds","returnYds","rush100","rush150","rush200","rec40","rec100","rec150","rec200"
238500,"Jake OConnell","FA","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
238504,"LaRod Stephens-Howling","PIT","RB",NA,NA,NA,NA,NA,NA,NA,59.85,257.275,1.025,0.3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,25.9666666666667,216.55,0.975,NA,NA,NA,NA,NA,NA,NA,NA
496812,"Erik Lorig","TB","RB",NA,NA,NA,NA,NA,NA,NA,NA,13.8,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3.1,16.9,0,NA,NA,NA,NA,NA,NA,NA,NA
497095,"Sam Bradford","STL","QB",543.075,332.1,NA,61.9,3797.12,22.5,14.34,32.85,101.8,0.54,5.3,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497108,"Jimmy Clausen","FA","QB",0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497110,"Armanti Edwards","CAR","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5.3,63.65,0.05,NA,NA,NA,NA,NA,NA,NA,NA
497117,"Mike Kafka","FA","QB",0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497121,"Thad Lewis","BUF","QB",0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497123,"Colt McCoy","SF","QB",17,10,NA,NA,116,0.7,0.3,NA,4.3,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497129,"John Skelton","FA","QB",0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497135,"Tim Tebow","FA","QB",10,5.3,NA,53,37.3,0.7,0.3,3.7,15,0.3,0.35,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497145,"Joique Bell","DET","RB",NA,NA,NA,NA,NA,NA,NA,97.5,333.38,2.22,0.6,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,28,209.64,0.6,NA,NA,NA,NA,NA,NA,NA,NA
497149,"LeGarrette Blount","NE","RB",NA,NA,NA,NA,NA,NA,NA,65.5,231.52,2.34,0.633333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3.7,17.24,0,NA,NA,NA,NA,NA,NA,NA,NA
497172,"Anthony Dixon","SF","RB",NA,NA,NA,NA,NA,NA,NA,14,61.8,1.2,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1.25,6.65,0,NA,NA,NA,NA,NA,NA,NA,NA
497174,"Jonathan Dwyer","PIT","RB",NA,NA,NA,NA,NA,NA,NA,125.3,438.525,3.225,0.566666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,10.4,91.95,0.125,NA,NA,NA,NA,NA,NA,NA,NA
497176,"Toby Gerhart","MIN","RB",NA,NA,NA,NA,NA,NA,NA,73,308.1,1.55,0.466666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,17.3,147.65,0.45,NA,NA,NA,NA,NA,NA,NA,NA
497178,"Montario Hardesty","FA","RB",NA,NA,NA,NA,NA,NA,NA,65.3,214.325,1.125,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,6.5,32.625,0,NA,NA,NA,NA,NA,NA,NA,NA
497188,"Ryan Mathews","SD","RB",NA,NA,NA,NA,NA,NA,NA,209.85,880.84,4.78,1.63333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,33.6333333333333,271.42,0.46,NA,NA,NA,NA,NA,NA,NA,NA
497190,"Dexter McCluster","KC","RB",NA,NA,NA,NA,NA,NA,NA,22,89,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,53,415,2,NA,NA,NA,NA,NA,NA,NA,NA
497190,"Dexter McCluster","KC","WR",NA,NA,NA,NA,NA,NA,NA,NA,63.4,0,1.4,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,49.7,479.4,1.575,NA,NA,NA,NA,NA,NA,NA,NA
497192,"Joe McKnight","KC","RB",NA,NA,NA,NA,NA,NA,NA,NA,163.566666666667,0.133333333333333,0.35,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8.9,62.2333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA
497204,"C.J. Spiller","BUF","RB",NA,NA,NA,NA,NA,NA,NA,276,1401.5,7.04,2.73333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,53.1,464.48,2.42,NA,NA,NA,NA,NA,NA,NA,NA
497206,"James Starks","GB","RB",NA,NA,NA,NA,NA,NA,NA,22,138.8,0.075,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3.9,14.35,0.075,NA,NA,NA,NA,NA,NA,NA,NA
497208,"Ben Tate","HOU","RB",NA,NA,NA,NA,NA,NA,NA,150,634,4.74,0.666666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,15.9333333333333,93.38,0.1,NA,NA,NA,NA,NA,NA,NA,NA
497214,"Keiland Williams","FA","RB",NA,NA,NA,NA,NA,NA,NA,NA,59.1,0.4,0.4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4.9,43.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA
497218,"Trindon Holliday","DEN","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4.7,69.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA
497220,"Nate Byham","TB","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2.7,21.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA
497222,"Dorin Dickerson","DET","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,42.5,0,NA,NA,NA,NA,NA,NA,NA,NA
497224,"Ed Dickson","BAL","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.566666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,38.9,514.04,4.5,NA,NA,NA,NA,NA,NA,NA,NA
497226,"Jim Dray","ARI","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1.7,21.7,0,NA,NA,NA,NA,NA,NA,NA,NA
497234,"Garrett Graham","HOU","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,30.9666666666667,334.033333333333,2.5,NA,NA,NA,NA,NA,NA,NA,NA
497236,"Jimmy Graham","NO","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0666666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,88.5,1127.28,10.02,NA,NA,NA,NA,NA,NA,NA,NA
497238,"Jermaine Gresham","CIN","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.833333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,46.5,568.04,4,NA,NA,NA,NA,NA,NA,NA,NA
497240,"Rob Gronkowski","NE","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,66.4,952.24,10.22,NA,NA,NA,NA,NA,NA,NA,NA
497242,"Clay Harbor","JAC","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8,78.35,0.35,NA,NA,NA,NA,NA,NA,NA,NA
497244,"Aaron Hernandez","FA","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA
497246,"Michael Hoomanawanui","NE","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7.1,82.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA
497248,"Jeron Mastrud","OAK","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8.2,93.9,0.5,NA,NA,NA,NA,NA,NA,NA,NA
497250,"Anthony McCoy","SEA","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,6.7,95.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA
497254,"Dennis Pitta","BAL","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
497256,"Tony Moeaki","BUF","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,28,359.966666666667,1.3,NA,NA,NA,NA,NA,NA,NA,NA
497258,"Andrew Quarless","GB","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,9.6,114.05,0.9,NA,NA,NA,NA,NA,NA,NA,NA
497260,"Seyi Ajirotutu","SD","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
497262,"Danario Alexander","SD","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
497270,"Arrelious Benn","PHI","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,6.7,94.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA
497274,"Dezmon Briscoe","FA","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,6.2,74.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA
497278,"Dez Bryant","DAL","WR",NA,NA,NA,NA,NA,NA,NA,0,2.625,0,0.8,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,95.0333333333333,1399.54,10.26,NA,NA,NA,NA,NA,NA,NA,NA
497282,"Riley Cooper","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,2.1,0.025,0.2,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,35.1666666666667,467.6,3.32,NA,NA,NA,NA,NA,NA,NA,NA
497284,"Eric Decker","DEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,0.6,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,71.8666666666667,950.14,8.52,NA,NA,NA,NA,NA,NA,NA,NA
497286,"Marcus Easley","BUF","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,9.3,138.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA
497288,"Jacoby Ford","OAK","WR",NA,NA,NA,NA,NA,NA,NA,10,45.675,0.325,0.4,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,28.1333333333333,408.16,1.74,NA,NA,NA,NA,NA,NA,NA,NA
497290,"David Gettis","WAS","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,6.3,93.3,0.7,NA,NA,NA,NA,NA,NA,NA,NA
497292,"Mardy Gilyard","FA","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,17.4,0,NA,NA,NA,NA,NA,NA,NA,NA
497298,"Donald Jones","FA","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,14.7,197.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA
497302,"Brandon LaFell","CAR","WR",NA,NA,NA,NA,NA,NA,NA,0,9.475,0.025,0.0333333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,49.8333333333333,708.76,3.66,NA,NA,NA,NA,NA,NA,NA,NA
497312,"Preston Parker","NYG","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.7,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,66.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA
497318,"David Reed","SF","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,203.25,0,NA,NA,NA,NA,NA,NA,NA,NA
497320,"Andre Roberts","ARI","WR",NA,NA,NA,NA,NA,NA,NA,5,20,0,0.0666666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,47.9333333333333,624.96,3.34,NA,NA,NA,NA,NA,NA,NA,NA
497322,"Emmanuel Sanders","PIT","WR",NA,NA,NA,NA,NA,NA,NA,0,6.425,0,0.8,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,61,851.54,4.76,NA,NA,NA,NA,NA,NA,NA,NA
497324,"Jordan Shipley","FA","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,31,333.88,1.06,NA,NA,NA,NA,NA,NA,NA,NA
497326,"Golden Tate","SEA","WR",NA,NA,NA,NA,NA,NA,NA,0,11.775,0.025,0.433333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,58.4333333333333,776.92,6.86,NA,NA,NA,NA,NA,NA,NA,NA
497328,"Demaryius Thomas","DEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,1.43333333333333,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,84.3,1276.16,9.86,NA,NA,NA,NA,NA,NA,NA,NA
497336,"Damian Williams","TEN","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,20.1,222.85,0.45,NA,NA,NA,NA,NA,NA,NA,NA
497344,"Stephen Williams","SEA","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8.4,116.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA
1037347,"Joe Webb","MIN","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1037366,"Michael Palmer","PIT","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7.1,78.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA
1037836,"Fendi Onobun","CHI","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0.7,3.3,0,NA,NA,NA,NA,NA,NA,NA,NA
1037844,"Rusty Smith","TEN","QB",0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037847,"Deji Karim","HOU","RB",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1037885,"Marc Mariani","TEN","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2495139,"Charles Clay","MIA","RB",NA,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,31,286,1,NA,NA,NA,NA,NA,NA,NA,NA
2495139,"Charles Clay","MIA","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,22.75,267.8,1.95,NA,NA,NA,NA,NA,NA,NA,NA
2495143,"Andy Dalton","CIN","QB",533.5,323.825,NA,61.9,3734.88,26,16.16,42.85,163.58,1,3.53333333333333,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495158,"Leonard Hankerson","WAS","WR",NA,NA,NA,NA,NA,NA,NA,0,5.325,0,0.566666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,33.5666666666667,430.06,1.96,NA,NA,NA,NA,NA,NA,NA,NA
2495159,"Dwayne Harris","DAL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,17.1,305.2,0.85,NA,NA,NA,NA,NA,NA,NA,NA
2495160,"Stanley Havili","IND","RB",NA,NA,NA,NA,NA,NA,NA,NA,12.3,0.4,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,6.7,43.7,0,NA,NA,NA,NA,NA,NA,NA,NA
2495161,"Roy Helu","WAS","RB",NA,NA,NA,NA,NA,NA,NA,68.65,311.66,1.32,0.433333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,27.7333333333333,203.6,1.08,NA,NA,NA,NA,NA,NA,NA,NA
2495172,"Kendall Hunter","SF","RB",NA,NA,NA,NA,NA,NA,NA,93.35,429.92,1.88,0.4,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,15.6666666666667,114.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2495179,"Jerrel Jernigan","NYG","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,6.7,93.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA
2495186,"Colin Kaepernick","SF","QB",472.25,297.875,NA,64.6,3728.24,20.88,11.26,115,671.94,5.68,5.6,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495187,"Lance Kendricks","STL","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,19.8666666666667,275.1,1.85,NA,NA,NA,NA,NA,NA,NA,NA
2495189,"Jeremy Kerley","NYJ","WR",NA,NA,NA,NA,NA,NA,NA,0,8.725,0,1.16666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,45.5,586.08,2.46,NA,NA,NA,NA,NA,NA,NA,NA
2495192,"Greg Little","CLE","WR",NA,NA,NA,NA,NA,NA,NA,0,7.175,0,0.566666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,55.8666666666667,707.48,4,NA,NA,NA,NA,NA,NA,NA,NA
2495194,"Jake Locker","TEN","QB",415.425,244.225,NA,61.2,2981.42,15.94,13.2,50.15,313.24,1.18,4.2,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495197,"Owen Marecic","FA","RB",NA,NA,NA,NA,NA,NA,NA,NA,5.85,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2.7,79.15,0,NA,NA,NA,NA,NA,NA,NA,NA
2495207,"DeMarco Murray","DAL","RB",NA,NA,NA,NA,NA,NA,NA,230.85,1096.58,7.06,1.73333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,42.5666666666667,296.2,0.56,NA,NA,NA,NA,NA,NA,NA,NA
2495211,"Niles Paul","WAS","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,6.7,92.45,0.05,NA,NA,NA,NA,NA,NA,NA,NA
2495212,"Austin Pettis","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,29.35,334.3,1.7,NA,NA,NA,NA,NA,NA,NA,NA
2495215,"Christian Ponder","MIN","QB",369.025,226.225,NA,61.7,2567.08,15.2,12.42,33.15,181.2,0.76,5.06666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495220,"Evan Royster","WAS","RB",NA,NA,NA,NA,NA,NA,NA,27,135.92,0.7,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,10.4333333333333,90.78,0.22,NA,NA,NA,NA,NA,NA,NA,NA
2495223,"Greg Salas","NYJ","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7.8,79.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2495224,"Weslye Saunders","IND","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5.8,62.2,0,NA,NA,NA,NA,NA,NA,NA,NA
2495227,"DaRel Scott","NYG","RB",NA,NA,NA,NA,NA,NA,NA,42,106.366666666667,0.433333333333333,0.1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4.8,27.9666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA
2495233,"Ricky Stanzi","JAC","QB",0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495234,"Luke Stocker","TB","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0333333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,30.2,337.22,2.08,NA,NA,NA,NA,NA,NA,NA,NA
2495240,"Tyrod Taylor","BAL","QB",18.7333333333333,11.5666666666667,NA,62,129.2,0.566666666666667,0.4,12.35,43.5666666666667,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495241,"Daniel Thomas","MIA","RB",NA,NA,NA,NA,NA,NA,NA,117,414.24,3.48,0.766666666666667,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,17.9333333333333,119.76,0.34,NA,NA,NA,NA,NA,NA,NA,NA
2495242,"Terrence Toliver","CHI","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2495245,"Ryan Whalen","CIN","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3.7,31.7,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2495257,"Armando Allen","FA","RB",NA,NA,NA,NA,NA,NA,NA,38.3,147.866666666667,0.366666666666667,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7.75,50.8666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA
2495258,"Matt Asiata","MIN","RB",NA,NA,NA,NA,NA,NA,NA,NA,25.6,0.2,0.1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2.2,14.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA
2495263,"Damien Berry","FA","RB",NA,NA,NA,NA,NA,NA,NA,NA,63.7,0.6,0.3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4.9,38.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2495266,"Stephen Burton","JAC","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3.8,50.4,0.05,NA,NA,NA,NA,NA,NA,NA,NA
2495267,"Jordan Cameron","CLE","TE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.2,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,58.3333333333333,655.42,4.4,NA,NA,NA,NA,NA,NA,NA,NA
2495269,"Delone Carter","JAC","RB",NA,NA,NA,NA,NA,NA,NA,43,133.2,1.53333333333333,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2.25,8.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA
2495284,"Clyde Gates","NYJ","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,13.7,183.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA
2495288,"Virgil Green","DEN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7.9,95.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA
2495296,"Lestar Jean","HOU","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,11.4,210.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA
2495306,"Ricardo Lockette","SEA","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2.7,32.7,0,NA,NA,NA,NA,NA,NA,NA,NA
2495312,"Greg McElroy","CIN","QB",0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495314,"Bruce Miller","SF","RB",NA,NA,NA,NA,NA,NA,NA,NA,12.7,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,8,53.3,0,NA,NA,NA,NA,NA,NA,NA,NA
2495315,"Denarius Moore","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,5.675,0,0.433333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,53.7666666666667,819.18,5.88,NA,NA,NA,NA,NA,NA,NA,NA
2495326,"Kealoha Pilares","CAR","WR",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2.7,42.3,0,NA,NA,NA,NA,NA,NA,NA,NA
2495328,"Bilal Powell","NYJ","RB",NA,NA,NA,NA,NA,NA,NA,110.85,445.22,2.3,0.433333333333333,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,24.5,140.44,0.46,NA,NA,NA,NA,NA,NA,NA,NA
2495331,"Aldrick Robinson","WAS","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5.8,161.966666666667,0.633333333333333,NA,NA,NA,NA,NA,NA,NA,NA
